ID	KoxWt_log2FC	KoxWt_p	KoOokxWtOok_log2FC	KoOokxWtOok_p	1614.Gx507.G_log2FC	1614.Gx507.G_p	1614.Gx507.8_log2FC	1614.Gx507.8_p	1614.Gx507.16_log2FC	1614.Gx507.16_p	1614.Gx507.24_log2FC	1614.Gx507.24_p	1614.8x507.G_log2FC	1614.8x507.G_p	1614.8x507.8_log2FC	1614.8x507.8_p	1614.8x507.16_log2FC	1614.8x507.16_p	1614.8x507.24_log2FC	1614.8x507.24_p	1614.16x507.G_log2FC	1614.16x507.G_p	1614.16x507.8_log2FC	1614.16x507.8_p	1614.16x507.16_log2FC	1614.16x507.16_p	1614.16x507.24_log2FC	1614.16x507.24_p	1614.24x507.G_log2FC	1614.24x507.G_p	1614.24x507.8_log2FC	1614.24x507.8_p	1614.24x507.16_log2FC	1614.24x507.16_p	1614.24x507.24_log2FC	1614.24x507.24_p	1614.GxWT_log2FC	1614.GxWT_p	1614.8xWT_log2FC	1614.8xWT_p	1614.16xWT_log2FC	1614.16xWT_p	1614.24xWT_log2FC	1614.24xWT_p	1614.8xWT_log2FC	1614.8xWT_p	1614.16xWT_log2FC	1614.16xWT_p	1614.24xWT_log2FC	1614.24xWT_p
PBANKA_1445200	-0.118236532463039	0.842835990231333	-0.272342690886808	0.666474701768819	0.344081942808265	0.4	0.318388156545332	0.4	-1.224978181874	0.1	-1.83255867924098	0.1	0.646380523648064	0.1	0.620686737385131	0.1	-0.922679601034205	0.2	-1.53026009840118	0.1	0.878450506937905	0.1	0.852756720674972	0.1	-0.690609617744364	0.2	-1.29819011511134	0.1	1.42953542974805	0.1	1.40384164348512	0.1	-0.139524694934217	1	-0.74710519230119	0.2	-0.598766690440346	0.632967032967033	-0.296468109600547	0.945054945054945	-0.0643981263107065	0.945054945054945	0.486686796499441	0.448351648351648	-0.610750987350085	0.6	-0.378681004060244	0.6	0.172403918749904	0.863636363636364
PBANKA_0413000	-0.986527977703043	0.00555959049699795	-1.2993328950041	0.00123406005758947	-0.0481132257998613	1	-0.934164673375788	0.1	-1.78160907207844	0.1	-1.6132095452046	0.1	-0.303295373736528	0.7	-1.18934682131245	0.1	-2.03679122001511	0.1	-1.86839169314127	0.1	-0.170835957505517	0.7	-1.05688740508144	0.1	-1.90433180378409	0.1	-1.73593227691025	0.1	0.76077625948898	0.2	-0.125275188086947	1	-0.972719586789598	0.1	-0.804320059915758	0.2	-1.09427412911467	0.0703296703296703	-1.34945627705134	0.0307692307692308	-1.21699686082033	0.0307692307692308	-0.285384643825831	0.632967032967033	-1.69817657815628	0.00909090909090909	-1.56571716192527	0.00909090909090909	-0.634104944930769	0.209090909090909
PBANKA_0601600	-0.702015231159685	0.0284206976224744	-0.884207561154724	0.0399835458658988	-0.155438241174561	0.4	1.4425101028626	0.1	0.162883204160339	0.7	-0.479913144767687	0.1	-1.77408467518702	0.1	-0.176136331149857	0.7	-1.45576322985212	0.1	-2.09855957878015	0.1	-1.20262610727109	0.1	0.395322236766072	0.7	-0.884304661936193	0.2	-1.52710101086422	0.1	-1.267706786785	0.1	0.330241557252165	0.4	-0.9493853414501	0.1	-1.59218169037813	0.1	0.242510480270173	0.945054945054945	-1.37613595374229	0.0307692307692308	-0.804677385826359	0.136263736263736	-0.869758065340266	0.136263736263736	-1.24348637992738	0.0636363636363636	-0.672027812011446	0.281818181818182	-0.737108491525353	0.281818181818182
PBANKA_1426200	0.170487856714017	0.712535075639127	0.208284286456802	0.604812834224599	0.0570985674856583	1	2.06611602052285	0.1	1.95675386290626	0.1	1.44263306038395	0.1	-1.1433222379032	0.1	0.865695215133996	0.1	0.756333057517404	0.1	0.242212254995096	1	-1.55080751020343	0.1	0.458209942833763	0.2	0.348847785217171	0.7	-0.165273017305138	0.7	-1.97522463387905	0.1	0.0337928191581387	1	-0.0755693384584539	0.7	-0.589690140980762	0.1	1.38065037782468	0.0483516483516484	0.180229572435826	0.536263736263736	-0.227255699864408	0.945054945054945	-0.651672823540032	0.136263736263736	0.621413509215499	0.1	0.213928236915265	0.6	-0.210488886760359	0.281818181818182
PBANKA_1039800	1.06578411169596	0.00231643440689073	0.81172973185469	0.0187577128753599	1.82794725121976	0.1	1.84534364025774	0.1	1.9318481766959	0.1	2.40244815667902	0.1	1.25130457145719	0.1	1.26870096049517	0.1	1.35520549693333	0.1	1.82580547691645	0.1	0.355843842222316	0.7	0.373240231260293	0.7	0.459744767698459	0.7	0.930344747681576	0.2	0.132242561911184	1	0.149638950949161	1	0.236143487387327	0.7	0.706743467370444	0.1	2.00189680621311	0.0043956043956044	1.42525412645054	0.0043956043956044	0.529793397215661	0.294505494505495	0.306192116904529	0.364835164835165	1.48323731144832	0.00909090909090909	0.587776582213443	0.281818181818182	0.364175301902311	0.281818181818182
PBANKA_0815300	-0.769133617070231	0.0683614406861143	-1.01421050969901	0.0106129164952694	-0.033902939183907	0.7	-0.659794023107372	0.1	-1.91646268546943	0.1	-2.16668938029011	0.1	0.0512834640367128	1	-0.574607619886752	0.2	-1.83127628224881	0.1	-2.08150297706949	0.1	0.574051700269145	0.2	-0.0518393836543201	1	-1.30850804601638	0.1	-1.55873474083706	0.1	0.973270577912313	0.1	0.347379493988848	0.4	-0.909289168373212	0.1	-1.15951586319389	0.1	-1.1942122570127	0.101098901098901	-1.10902585379208	0.101098901098901	-0.586257617559653	0.448351648351648	-0.187038739916485	0.839560439560439	-1.49579562640169	0.0181818181818182	-0.973027390169253	0.1	-0.573808512526085	0.281818181818182
PBANKA_0712700	-0.331136809100293	0.347357918699957	-0.507782425066425	0.135911147675854	0.198800038798108	0.7	-0.685533966496934	0.1	-1.48351146347214	0.1	-2.20097640420133	0.1	0.553907195498267	0.2	-0.330426809796775	0.4	-1.12840430677199	0.1	-1.84586924750118	0.1	1.32784164715999	0.1	0.443507641864944	0.7	-0.354469855110267	0.7	-1.07193479583946	0.1	1.5613258327072	0.1	0.676991827412161	0.2	-0.12098566956305	0.7	-0.83845061029224	0.2	-1.04280544884308	0.101098901098901	-0.687698292142917	0.294505494505495	0.0862361595188013	1	0.319720345066019	0.734065934065934	-1.10156678802331	0.0363636363636364	-0.327632336361592	0.481818181818182	-0.0941481508143749	0.863636363636364
PBANKA_0807000	0.712464846658188	0.0387211388692073	0.786700563587464	0.00563554092965858	0.489757695870361	0.1	2.16994725499811	0.1	2.09795411198015	0.1	2.27233877470012	0.1	-0.663084502423175	0.1	1.01710505670457	0.1	0.945111913686612	0.1	1.11949657640658	0.1	-0.795055422805996	0.2	0.885134136321751	0.1	0.81314099330379	0.1	0.987525656023761	0.1	-1.25272543807573	0.1	0.427464121052019	1	0.355470978034058	0.7	0.529855640754029	0.7	1.75749945938718	0.0043956043956044	0.604657261093648	0.232967032967033	0.472686340710826	0.18021978021978	0.0150163254410938	0.945054945054945	1.02723784893259	0.00909090909090909	0.895266928549768	0.00909090909090909	0.437596913280036	0.6
PBANKA_1449200	-0.568187614354155	0.159973019308058	-0.732427966772079	0.0625257095845331	-0.0754665571003876	0.7	-0.925456884291956	0.1	-1.95153731636549	0.1	-2.42261710215841	0.1	0.373733186771812	0.4	-0.476257140419756	0.1	-1.50233757249329	0.1	-1.97341735828621	0.1	1.15862063897326	0.1	0.308630311781695	0.1	-0.717450120291842	0.1	-1.18852990608476	0.1	1.34357390545338	0.1	0.493583578261816	0.1	-0.53249685381172	0.2	-1.00357663960464	0.1	-1.34376946497906	0.0307692307692308	-0.894569721106862	0.136263736263736	-0.109682268905411	1	0.0752709975747106	0.945054945054945	-1.31733735706642	0.00909090909090909	-0.532449904864968	0.481818181818182	-0.347496638384847	0.6
PBANKA_1217900	0.522651724688609	0.26566958415121	0.75076778996311	0.135911147675854	-0.161696471134896	0.4	-0.766636032794036	0.1	0.897067682519936	0.1	1.36868548324304	0.1	0.38609543907155	0.7	-0.218844122587591	0.7	1.44485959272638	0.1	1.91647739344948	0.1	0.204442043191754	1	-0.400497518467386	0.7	1.26320619684659	0.2	1.73482399756969	0.1	-0.322440658747601	1	-0.927380220406741	0.2	0.73632349490723	0.4	1.20794129563033	0.1	0.334355165458511	0.839560439560439	0.882147075664957	0.232967032967033	0.700493679785161	0.448351648351648	0.173610977845806	0.734065934065934	1.04749762119609	0.209090909090909	0.865844225316296	0.281818181818182	0.338961523376941	0.6
PBANKA_1025800	-0.395577590799489	0.291342659225281	-0.622074366234628	0.0770053475935829	0.283912735505925	0.4	-0.612741588705536	0.1	-1.86341435378755	0.1	-1.90304927338	0.1	0.59765950023508	0.2	-0.298994823976381	0.7	-1.54966758905839	0.1	-1.58930250865085	0.1	1.05643725175639	0.1	0.159782927544931	1	-1.09088983753708	0.2	-1.13052475712953	0.1	1.71062357169551	0.1	0.813969247484044	0.1	-0.436703517597968	0.4	-0.476338437190421	0.1	-1.02382312009179	0.136263736263736	-0.710076355362634	0.364835164835165	-0.251298603841322	0.734065934065934	0.402887716097791	0.839560439560439	-1.14598830722854	0.0636363636363636	-0.687210555707228	0.209090909090909	-0.0330242357681154	0.727272727272727
PBANKA_0717000	0.574820797004171	0.0780243447493414	0.564559558085572	0.0314685314685315	0.605604513759967	0.1	2.0257190532997	0.1	2.1668669935702	0.1	2.14727009447505	0.1	-0.194982544332307	0.4	1.22513199520743	0.1	1.36627993547793	0.1	1.34668303638277	0.1	-1.33645267573868	0.1	0.0836618638010576	1	0.224809804071556	0.7	0.205212904976401	0.7	-1.29792870573735	0.1	0.122185833802385	0.7	0.263333774072884	0.4	0.243736874977729	0.2	1.73636516377623	0.0043956043956044	0.935778105683957	0.136263736263736	-0.205692025722416	0.945054945054945	-0.167168055721088	0.734065934065934	1.31269832235604	0.00909090909090909	0.171228190949671	0.6	0.209752160950999	0.209090909090909
PBANKA_1356100	0.783271914294847	0.0518646113611789	1.11697533810893	0.00777457836281366	-0.217838357147418	0.7	0.00396279744824213	1	0.898123701216022	0.1	2.23747589508938	0.1	0.0667227478182042	1	0.288523902413864	0.7	1.18268480618164	0.1	2.522037000055	0.1	-0.0332627453388348	1	0.188538409256825	0.2	1.08269931302461	0.1	2.42205150689797	0.1	-0.475611453348465	0.2	-0.253810298752805	0.7	0.640350605014975	0.2	1.97970279888833	0.1	0.730431009151557	0.294505494505495	1.01499211411718	0.136263736263736	0.91500662096014	0.101098901098901	0.47265791295051	0.734065934065934	1.3310819028835	0.0636363636363636	1.23109640972647	0.0181818181818182	0.788747701716835	0.281818181818182
PBANKA_0315000	0.680093069663188	0.0683614406861143	0.376357203183402	0.297326203208556	1.59130066910255	0.1	0.558054746043008	0.4	0.584984500181298	0.2	-0.591252355141323	0.2	2.46042158663121	0.1	1.42717566357167	0.1	1.45410541770996	0.1	0.277868562387343	0.7	1.18461373545623	0.2	0.151367812396692	1	0.178297566534981	1	-0.99793928878764	0.4	1.70615140368742	0.1	0.672905480627882	0.1	0.699835234766171	0.1	-0.47640162055645	0.1	0.535771890046383	0.364835164835165	1.40489280757505	0.0307692307692308	0.129084956400066	0.945054945054945	0.650622624631256	0.232967032967033	1.05304988122299	0.0636363636363636	-0.222757969951989	0.727272727272727	0.298779698279201	0.481818181818182
PBANKA_0918300	-0.464288726543913	0.241523787828809	-0.698380208262238	0.0244343891402715	0.237985718611064	0.1	-2.20456723477569	0.1	-1.70311624786559	0.1	-1.43191367558298	0.1	1.44473758844388	0.1	-0.997815364942873	0.1	-0.496364378032778	0.7	-0.225161805750165	0.4	1.0302509263494	0.1	-1.41230202703735	0.1	-0.910851040127255	0.4	-0.639648467844642	0.4	1.48342517447746	0.1	-0.959127778909293	0.1	-0.457676791999198	1	-0.186474219716585	0.4	-1.2754028599033	0.232967032967033	-0.0686509900704841	0.632967032967033	-0.483137652164961	0.536263736263736	-0.0299634040369039	0.734065934065934	-0.573113849575272	0.145454545454545	-0.987600511669749	0.1	-0.534426263541691	0.209090909090909
PBANKA_1217300	-0.585075786562456	0.0887337860685552	-0.66425418764471	0.113492389962978	-0.347540583315689	0.2	-1.28177055543722	0.1	-1.63792893151978	0.1	-1.91115724282428	0.1	0.292812500161912	0.4	-0.641417471959619	0.4	-0.997575848042183	0.2	-1.27080415934668	0.1	0.348047831075631	0.7	-0.586182141045899	0.4	-0.942340517128464	0.2	-1.21556882843296	0.1	1.15461208566255	0.7	0.220382113541016	0.7	-0.135776262541549	1	-0.409004573846047	1	-1.29459932827424	0.00879120879120879	-0.654246244796644	0.294505494505495	-0.599010913882925	0.232967032967033	0.20755334070399	0.632967032967033	-0.969932493116161	0.0636363636363636	-0.914697162202442	0.0636363636363636	-0.108132907615527	0.727272727272727
PBANKA_1414100	0.830943807629078	0.00829316060168126	1.19113404341048	0.000781571369806664	-0.249626899715128	0.4	1.3220096055255	0.1	1.29161783140482	0.1	1.1236339420934	0.1	-0.627879641276756	0.7	0.943756863963873	0.2	0.913365089843195	0.2	0.745381200531773	0.2	0.0933157174814632	0.7	1.66495222272209	0.1	1.63456044860141	0.2	1.46657655928999	0.1	-0.378176024142375	0.7	1.19346048109825	0.1	1.16306870697758	0.2	0.995084817666154	0.1	0.871908619827149	0.136263736263736	0.493655878265521	0.232967032967033	1.21485123702374	0.0483516483516484	0.743359495399902	0.136263736263736	0.867501051446279	0.0636363636363636	1.5886964102045	0.0181818181818182	1.11720466858066	0.0181818181818182
PBANKA_1300250	-0.447463599308794	0.347357918699957	-0.325156776077292	0.796174413821473	-0.814384069003298	0.1	-1.99591606476572	0.1	-0.940638387448068	0.1	-0.832316569957063	0.2	0.0482354194509504	1	-1.13329657631147	0.2	-0.07801889899382	1	0.0303029184971848	1	0.535513630033733	0.2	-0.646018365728692	0.2	0.409259311588962	0.4	0.517581129079967	0.4	-0.233500562555598	1	-1.41503255831802	0.2	-0.359754881000368	1	-0.251433063509364	1	-1.14581377279354	0.00879120879120879	-0.28319428433929	0.839560439560439	0.204083926243492	0.536263736263736	-0.564930266345838	0.734065934065934	-0.39367085226937	0.727272727272727	0.0936073583134123	0.863636363636364	-0.675406834275918	0.727272727272727
PBANKA_0937100	0.820592008055106	0.0332414254207228	1.15180289851747	0.000164541341011929	-0.173040663331996	0.4	1.46978727673042	0.1	1.82478248952082	0.1	2.03558328822236	0.1	-0.929128990284168	0.1	0.713698949778248	0.1	1.06869416256865	0.1	1.27949496127019	0.1	-0.373777835696812	0.2	1.2690501043656	0.1	1.62404531715601	0.1	1.83484611585755	0.1	-1.09095952293619	0.1	0.551868417126222	0.4	0.906863629916623	0.1	1.11766442861817	0.1	1.2892780977854	0.136263736263736	0.53318977083323	0.232967032967033	1.08854092542059	0.18021978021978	0.371359238181205	0.364835164835165	1.02062935787236	0.00909090909090909	1.57598051245972	0.00909090909090909	0.858798825220337	0.0363636363636364
PBANKA_0932300	0.944729501401058	0.00829316060168126	1.23996874795584	0.00275606746194981	0.0590117617367056	1	0.615181202568174	0.1	1.48741266624984	0.1	1.74489108977862	0.1	0.000282470446187233	0.7	0.556451911277655	0.4	1.42868337495932	0.1	1.6861617984881	0.1	0.35435706152199	0.7	0.910526502353457	0.4	1.78275796603513	0.1	2.0402363895639	0.1	-0.305182961487164	0.7	0.250986479344304	1	1.12321794302597	0.1	1.38069636655475	0.1	0.976624180083334	0.0483516483516484	0.917894888792816	0.18021978021978	1.27196947986862	0.0703296703296703	0.612429456859465	0.294505494505495	1.22376569490836	0.0363636363636364	1.57784028598416	0.0363636363636364	0.918300262975007	0.1
PBANKA_0317141	0.99523164836884	0.000857938669218788	1.18564674488103	0.00563554092965858	0.423986358832256	0.1	0.239358160806317	0.2	1.51552182479784	0.1	2.11098256550727	0.1	0.668909920882337	0.1	0.484281722856398	0.2	1.76044538684792	0.1	2.35590612755735	0.1	0.475821552843056	0.1	0.291193354817118	0.4	1.56735701880864	0.1	2.16281775951807	0.1	-0.181694713696954	0.7	-0.366322911722893	0.7	0.909840752268632	0.2	1.50530149297806	0.1	1.07246222748592	0.00879120879120879	1.317385789536	0.00879120879120879	1.12429742149672	0.0175824175824176	0.466781154956712	0.536263736263736	1.53354441242056	0.0181818181818182	1.34045604438128	0.0363636363636364	0.682939777841266	0.281818181818182
PBANKA_0216701	0.35135689926756	0.477575258232143	0.557752939153831	0.222418757712875	-0.267831220391252	0.7	-0.407547298212482	0.2	0.885397230776953	0.2	1.52244347283917	0.1	0.708894151635436	0.1	0.569178073814205	0.1	1.86212260280364	0.1	2.49916884486585	0.1	-0.856352258729964	0.1	-0.996068336551194	0.1	0.296876192438241	1	0.933922434500455	0.1	-0.983070142021373	0.1	-1.1227862198426	0.1	0.170158309146832	1	0.807204551209046	0.1	0.433115546253096	0.734065934065934	1.40984091827978	0.0043956043956044	-0.155405492085616	0.632967032967033	-0.282123375377025	0.632967032967033	1.64348984049457	0.00909090909090909	0.0782434301291675	1	-0.0484744531622416	1
PBANKA_1445800	0.899236937349343	0.00111458066768337	1.16641510918286	4.11353352529823e-05	0.0977024218487976	0.7	1.46657396776873	0.1	1.97957021636251	0.1	1.7936259874938	0.1	-0.504579063516784	0.7	0.864292482403146	0.1	1.37728873099692	0.1	1.19134450212822	0.1	-0.255697674896988	0.7	1.11317387102294	0.1	1.62617011961672	0.1	1.44022589074801	0.1	-0.687140840116301	0.7	0.681730705803629	0.1	1.19472695439741	0.1	1.0087827255287	0.1	1.33436814836846	0.0307692307692308	0.732086663002876	0.101098901098901	0.980968051622673	0.0307692307692308	0.54952488640336	0.101098901098901	1.14430857184276	0.00909090909090909	1.39318996046256	0.00909090909090909	0.961746795243245	0.00909090909090909
PBANKA_0938050	-0.0785040623239528	0.506628105822941	-0.255625444491714	0.297326203208556	0.452860084179332	0.657905019428482	-2.03709532829326	0.1	-1.25633265147178	0.1	-0.959554424494971	0.1	1.90223093236301	0.0765225004750592	-0.587724480109582	0.1	0.193038196711898	1	0.489816423688707	0.2	1.59732613080365	0.184038627196425	-0.892629281668944	0.1	-0.111866604847464	1	0.184911622129345	1	1.34512926015621	0.0765225004750592	-1.14482615231639	0.1	-0.364063475494905	0.4	-0.0672852485180968	0.7	-0.95003058002017	0.0966399521001934	0.499340268163508	0.613114208697211	0.194435466604146	1	-0.0577614040432959	0.613114208697211	0.0317100467636742	1	-0.273194754795687	0.6	-0.525391625443129	0.145454545454545
PBANKA_0931200	0.72170757052225	0.0449019952990878	0.846681297453374	0.00563554092965858	0.346786389728885	0.1	1.41439494822438	0.1	2.21047575025299	0.1	2.37534170073359	0.1	-0.42772439349787	0.1	0.639884164997628	0.1	1.43596496702623	0.1	1.60083091750683	0.1	-0.735059429756951	0.1	0.332549128738547	0.4	1.12862993076715	0.1	1.29349588124775	0.1	-1.25702551440936	0.1	-0.189416955913865	0.7	0.606663846114737	0.1	0.771529796595338	0.4	1.58674969723496	0.0043956043956044	0.812238914008205	0.232967032967033	0.504903877749124	0.364835164835165	-0.0170622069032884	0.945054945054945	1.22556001651023	0.00909090909090909	0.91822498025115	0.0363636363636364	0.396258895598738	0.372727272727273
PBANKA_MIT00400	-0.767359710070413	0.0518646113611789	-0.490458884024781	0.222418757712875	-1.59806218820731	0.1	-0.814600259276207	0.2	0.159007166810526	1	0.267653373376981	0.7	-1.56069722479785	0.1	-0.777235295866755	0.2	0.196372130219978	1	0.305018336786433	0.7	-2.20744309937528	0.1	-1.42398117044418	0.1	-0.450373744357449	0.2	-0.341727537790995	0.7	-2.10948317343443	0.1	-1.32602124450333	0.2	-0.352413818416594	1	-0.24376761185014	1	-0.496500476824002	0.448351648351648	-0.45913551341455	0.448351648351648	-1.10588138799198	0.0483516483516484	-1.00792146205112	0.294505494505495	-0.0919482762867814	0.863636363636364	-0.738694150864209	0.1	-0.640734224923354	0.6
PBANKA_0829900	-0.74521983225333	0.0120939768267807	-0.767723591222971	0.000164541341011929	-0.677708555344411	0.2	-2.20211899993971	0.1	-2.31127586930786	0.1	-2.44395638293067	0.1	0.61968203200297	0.2	-0.904728412592329	0.1	-1.01388528196047	0.1	-1.14656579558329	0.1	0.830172601479234	0.1	-0.694237843116065	0.1	-0.803394712484211	0.1	-0.936075226107024	0.1	1.17120017899389	0.1	-0.353210265601412	0.2	-0.462367134969558	0.2	-0.59504764859237	0.1	-1.90876495188066	0.00879120879120879	-0.61137436453328	0.18021978021978	-0.400883795057016	0.232967032967033	-0.0598562175423627	0.364835164835165	-1.02172649671203	0.00909090909090909	-0.811235927235767	0.00909090909090909	-0.470208349721114	0.0363636363636364
PBANKA_1009900	-0.159557851159223	0.842835990231333	-0.0100588435076041	0.730440148087207	-0.608054874114078	0.1	-1.81382605943501	0.1	-0.062763117111416	0.7	0.760712026171774	0.1	0.423835990378373	0.4	-0.781935194942562	0.1	0.969127747381036	0.4	1.79260289066423	0.1	-0.452343787356366	0.1	-1.6581149726773	0.1	0.0929479696462963	0.7	0.916423112929486	0.1	-0.7099562055124	0.2	-1.91572739083334	0.1	-0.164664448509738	0.7	0.658810694773452	0.2	-0.430983006122183	0.734065934065934	0.600907858370268	0.536263736263736	-0.275271919364471	0.734065934065934	-0.532884337520505	0.734065934065934	0.659931814367567	0.727272727272727	-0.216247963367172	0.863636363636364	-0.473860381523206	1
PBANKA_0942900	0.536032835357034	0.159973019308058	0.579301221680162	0.0625257095845331	0.406227676387646	0.4	1.35863398130985	0.1	2.24158320746199	0.1	2.29706405389818	0.1	-0.47584456445791	0.2	0.476561740464296	0.2	1.35951096661644	0.1	1.41499181305262	0.1	-1.05931084831156	0.1	-0.106904543389355	0.7	0.776044682762785	0.2	0.831525529198969	0.1	-1.40553913569713	0.1	-0.453132830774919	0.2	0.42981639537722	0.7	0.485297241813405	0.1	1.57587722976442	0.0175824175824176	0.693804988918862	0.232967032967033	0.11033870506521	0.839560439560439	-0.235889582320354	0.839560439560439	1.08368817337778	0.0181818181818182	0.500221889524133	0.281818181818182	0.153993602138569	0.727272727272727
PBANKA_1311100	0.0826484444814302	0.932300503373326	0.0317492721281774	1	0.235345961541189	0.7	-0.929214018284718	0.1	-1.30119551345779	0.1	-1.98633945708466	0.1	1.351740923541	0.1	0.18718094371509	0.7	-0.184800551457982	1	-0.869944495084852	0.1	1.42550108416793	0.1	0.26094110434202	0.7	-0.111040390831052	0.7	-0.796184334457921	0.1	2.24079268212634	0.1	1.07623270230044	0.1	0.704251207127363	0.2	0.0191072635004943	1	-0.995350756821495	0.101098901098901	0.121044205178313	0.945054945054945	0.194804365805243	1	1.01009596376366	0.0703296703296703	-0.289188034275915	0.6	-0.215427873648984	0.481818181818182	0.599863724309431	0.145454545454545
PBANKA_1422300	-1.03288615756576	0.00231643440689073	-1.33277394723586	0.00399012751953928	-0.133222788555456	0.7	-0.485301116590938	0.1	-1.47021535643967	0.1	-1.21186027579683	0.1	-0.951435780623313	0.1	-1.30351410865879	0.1	-2.28842834850752	0.1	-2.03007326786468	0.1	-0.460951484989074	0.7	-0.813029813024556	0.7	-1.79794405287329	0.1	-1.53958897223045	0.1	0.181773807065879	0.7	-0.170304520969603	0.7	-1.15521876081833	0.1	-0.896863680175493	0.1	-0.825149884345722	0.0307692307692308	-1.64336287641358	0.0043956043956044	-1.15287858077934	0.101098901098901	-0.510153288724387	0.448351648351648	-1.874005241677	0.00909090909090909	-1.38352094604276	0.0636363636363636	-0.74079565398781	0.209090909090909
PBANKA_1231900	-0.429658115872238	0.197808114620606	-0.639781422593527	0.0187577128753599	0.200711804291627	0.2	-2.06769644691095	0.1	-1.89891727466754	0.1	-1.32134652259119	0.1	1.18433027712547	0.1	-1.08407797407711	0.1	-0.9152988018337	0.2	-0.33772804975735	0.4	1.30055999978862	0.1	-0.96784825141396	0.1	-0.799069079170549	0.2	-0.2214983270942	1	1.4858611123499	0.1	-0.78254713885268	0.1	-0.613767966609269	0.4	-0.0361972145329199	1	-1.27181210996952	0.18021978021978	-0.288193637135672	0.448351648351648	-0.171963914472522	0.632967032967033	0.0133371980887587	0.734065934065934	-0.779034941889387	0.0636363636363636	-0.662805219226237	0.145454545454545	-0.477504106664957	0.209090909090909
PBANKA_0717400	0.231255034586893	0.442833179742589	0.157330004457119	0.545701357466063	0.45303012497622	0.1	-0.215945885463624	0.2	-0.888920856807792	0.2	-1.68250928066241	0.1	0.744865206798017	0.1	0.0758891963581734	1	-0.597085774985994	0.4	-1.39067419884061	0.1	1.82553142886143	0.1	1.15655541842159	0.1	0.48358044707742	0.4	-0.310007976777198	1	2.04805977557439	0.1	1.37908376513455	0.1	0.706108793790381	0.4	-0.0874796300642373	1	-0.583586474489402	0.364835164835165	-0.291751392667605	0.839560439560439	0.78891482939581	0.136263736263736	1.01144317610877	0.101098901098901	-0.637290259156145	0.281818181818182	0.44337596290727	0.281818181818182	0.665904309620231	0.209090909090909
PBANKA_1353100	-1.22431101308893	2.21880690315204e-05	-1.33712936234955	0.000287947346770876	-0.885855965307085	0.1	-0.100625945503369	0.7	-0.86162915682303	0.1	-1.29225797006304	0.1	-1.79983217838934	0.1	-1.01460215858563	0.4	-1.77560536990529	0.1	-2.2062341831453	0.1	-1.34983010356685	0.1	-0.564600083763132	0.2	-1.32560329508279	0.1	-1.75623210832281	0.1	-1.26478062862426	0.1	-0.479550608820542	0.1	-1.2405538201402	0.1	-1.67118263338022	0.1	-0.785092259424133	0.0307692307692308	-1.69906847250639	0.0175824175824176	-1.2490663976839	0.00879120879120879	-1.16401692274131	0.0043956043956044	-1.66548057054541	0.0363636363636364	-1.21547849572291	0.0181818181818182	-1.13042902078032	0.00909090909090909
PBANKA_1000011	-0.762387763776245	0.0332414254207228	-0.988608991193465	0.0244343891402715	-0.0837240815245854	0.7	0.0527935813778724	1	-1.62602397861571	0.1	-1.27060692373601	0.1	-0.403996626515907	0.7	-0.267478963613449	1	-1.94629652360703	0.1	-1.59087946872734	0.1	-0.0661482963860234	1	0.0703693665164344	1	-1.60844819347715	0.1	-1.25303113859745	0.1	0.0969830257216309	1	0.233500688624089	1	-1.44531687136949	0.1	-1.0898998164898	0.2	-0.731890350624609	0.136263736263736	-1.05216289561593	0.136263736263736	-0.714314565486047	0.294505494505495	-0.551183243378393	0.364835164835165	-1.26821831864927	0.1	-0.930369988519389	0.145454545454545	-0.767238666411735	0.209090909090909
PBANKA_0811600	0.665950976160478	0.0387211388692073	0.726273996525824	0.00563554092965858	0.484981915064441	0.2	1.84659981831977	0.1	1.96345879896544	0.1	2.38023845486485	0.1	-0.494792786034973	0.4	0.86682511722036	0.1	0.983684097866025	0.1	1.40046375376543	0.1	-0.864021288087227	0.1	0.497596615168105	0.4	0.61445559581377	0.1	1.03123525171318	0.1	-1.19771526325706	0.1	0.16390263999827	1	0.280761620643935	0.7	0.697541276543342	0.2	1.66881974680363	0.00879120879120879	0.689045045704211	0.136263736263736	0.319816543651957	0.364835164835165	-0.0138774315178791	0.945054945054945	1.08365765628394	0.00909090909090909	0.714429154231684	0.0363636363636364	0.380735179061849	0.372727272727273
PBANKA_0603200	0.790741319250383	0.0387211388692073	0.631632448467085	0.0939119703825586	1.26806793160028	0.1	1.4015989805929	0.1	2.53376037744853	0.1	2.18229153053523	0.1	0.636141947679626	0.1	0.769672996672247	0.1	1.90183439352788	0.1	1.55036554661458	0.1	-0.455190166271329	0.4	-0.321659117278708	0.4	0.810502279576921	0.2	0.459033432663629	0.4	-0.599501529782867	0.2	-0.465970480790245	0.4	0.666190916065384	0.2	0.314722069152092	0.7	1.84642970504423	0.0043956043956044	1.21450372112358	0.0043956043956044	0.123171607172628	0.945054945054945	-0.0211397563389095	0.945054945054945	1.40729097893824	0.00909090909090909	0.31595886498728	0.6	0.171647501475743	0.727272727272727
